idSite	campaign_id	banner_id	AdDeviceType	AdGroupId	AdKeywordId	AdPosition	AdPositionType	AdRegionId	AdRetargetindId	AdPlacement	AdTargetId	AdvertisingSystem	DRF	utm_content	utm_term	utm_medium	utm_campaign	utm_source	date	shows	clicks	spent	integration_id	sign	avg_impression_position	referrerTypeName	source_medium	marketing_source	traffic_channel	main_acc	AdRegionName	avg_impression_position_round	avg_click_position_round	effective_impressions	AdGroupId_name	AdCampaignId_name	AdKeywordId_name	campaign_type
248	16310581	40382744	none	none	none	none	none	none	none	none	none	tm_ads	none	40382744_v2	40382744	cpc	16310581zastroihsiki	mytarget	2019-07-10	0	0	0.00	278	1	none	Campaigns	mytarget/cpc	mytarget	cpc	16bb291ebb@agency_client	none	none	none	0	none	Застройщики	none	другое
248	16310581	40382745	none	none	none	none	none	none	none	none	none	tm_ads	none	40382745_v3	40382745	cpc	16310581zastroihsiki	mytarget	2019-07-10	0	0	0.00	278	1	none	Campaigns	mytarget/cpc	mytarget	cpc	16bb291ebb@agency_client	none	none	none	0	none	Застройщики	none	другое
248	16310581	40382746	none	none	none	none	none	none	none	none	none	tm_ads	none	40382746_v4	40382746	cpc	16310581zastroihsiki	mytarget	2019-07-10	0	0	0.00	278	1	none	Campaigns	mytarget/cpc	mytarget	cpc	16bb291ebb@agency_client	none	none	none	0	none	Застройщики	none	другое
248	16311109	40383593	none	none	none	none	none	none	none	none	none	tm_ads	none	40383593V1	40383593	cpc	16311109marketprod	mytarget	2019-07-10	0	0	0.00	278	1	none	Campaigns	mytarget/cpc	mytarget	cpc	16bb291ebb@agency_client	none	none	none	0	none	Интересы маркетинг и продажи / недвижка	none	другое
248	16311109	40383594	none	none	none	none	none	none	none	none	none	tm_ads	none	40383594V2	40383594	cpc	16311109marketprod	mytarget	2019-07-10	0	0	0.00	278	1	none	Campaigns	mytarget/cpc	mytarget	cpc	16bb291ebb@agency_client	none	none	none	0	none	Интересы маркетинг и продажи / недвижка	none	другое
248	16310581	40382743	none	none	none	none	none	none	none	none	none	tm_ads	none	40382743_v1	40382743	cpc	16310581zastroihsiki	mytarget	2019-07-10	0	0	0.00	278	1	none	Campaigns	mytarget/cpc	mytarget	cpc	16bb291ebb@agency_client	none	none	none	0	none	Застройщики	none	другое
